"idL" "idD" "id" "date" "year" "DOY" "sp" "tree" "TWood" "phase" "type" "Cells" "X" "Y" "Area.zone" "idC" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "feature" "X.cor" "Y.cor"
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 515.531 1070.3 810683.9 443 NA NA NA NA NA NA NA NA NA 496.649403527316 1000.0324545546
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 226.158 1124.251 810683.9 507 NA NA NA NA NA NA NA NA NA 202.315170053767 996.18504821546
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 298.093 1109.537 810683.9 489 NA NA NA NA NA NA NA NA NA 275.738893772017 995.864398334509
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 194.005 1129.7 810683.9 516 NA NA NA NA NA NA NA NA NA 169.717922767909 995.222510224202
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 370.572 1094.278 810683.9 471 NA NA NA NA NA NA NA NA NA 349.802936671492 995.116019162822
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 81.744 1149.864 810683.9 536 NA NA NA NA NA NA NA NA NA 55.682469785244 992.978745522086
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 322.616 1101.362 810683.9 480 NA NA NA NA NA NA NA NA NA 301.38892308674 992.65750729273
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 421.798 1081.199 810683.9 455 NA NA NA NA NA NA NA NA NA 402.599165295908 992.337249644049
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 140.054 1137.33 810683.9 523 NA NA NA NA NA NA NA NA NA 115.318248622604 992.123679172883
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 487.193 1065.94 810683.9 438 NA NA NA NA NA NA NA NA NA 469.716774688789 990.199583771043
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 456.676 1071.935 810683.9 445 NA NA NA NA NA NA NA NA NA 438.616677978576 990.093288825798
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 501.362 1062.67 810683.9 435 NA NA NA NA NA NA NA NA NA 484.251922044555 989.771854480307
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 172.752 1127.52 810683.9 512 NA NA NA NA NA NA NA NA NA 149.305174842051 988.916788131104
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 102.997 1140.054 810683.9 526 NA NA NA NA NA NA NA NA NA 78.4466501714088 987.52730531365
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 238.147 1112.262 810683.9 495 NA NA NA NA NA NA NA NA NA 216.422588118797 986.780102838773
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 474.659 1062.67 810683.9 434 NA NA NA NA NA NA NA NA NA 458.067476261581 984.534965323712
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 124.251 1132.425 810683.9 520 NA NA NA NA NA NA NA NA NA 100.784081847513 984.214707675031
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 393.46 1078.474 810683.9 450 NA NA NA NA NA NA NA NA NA 375.34588657643 984.107628265245
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 343.869 1087.738 810683.9 464 NA NA NA NA NA NA NA NA NA 324.901090412321 983.466132387208
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 143.869 1126.431 810683.9 509 NA NA NA NA NA NA NA NA NA 121.196633657236 982.18451344408
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 207.629 1111.172 810683.9 491 NA NA NA NA NA NA NA NA NA 186.710993645362 979.726197690123
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 358.038 1080.654 810683.9 453 NA NA NA NA NA NA NA NA NA 340.184224707505 979.298468399387
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 441.417 1063.215 810683.9 437 NA NA NA NA NA NA NA NA NA 425.364130146613 978.550089227699
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 179.292 1115.531 810683.9 497 NA NA NA NA NA NA NA NA NA 158.069408805241 978.443205934049
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 194.55 1111.717 810683.9 493 NA NA NA NA NA NA NA NA NA 173.77909569435 977.695611226902
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 302.997 1089.373 810683.9 465 NA NA NA NA NA NA NA NA NA 284.502147154531 977.053723116595
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 155.858 1115.531 810683.9 498 NA NA NA NA NA NA NA NA NA 135.0904812511 973.847420423221
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 325.341 1080.109 810683.9 452 NA NA NA NA NA NA NA NA NA 308.229061648089 972.351642660522
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 82.289 1128.61 810683.9 514 NA NA NA NA NA NA NA NA NA 60.3851385897226 972.244367134601
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 372.207 1069.21 810683.9 442 NA NA NA NA NA NA NA NA NA 356.322425351891 970.855472665553
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 419.619 1059.401 810683.9 431 NA NA NA NA NA NA NA NA NA 404.737419517319 970.535215016872
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 98.638 1123.161 810683.9 505 NA NA NA NA NA NA NA NA NA 77.4852888769614 970.107485726136
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 461.035 1050.681 810683.9 418 NA NA NA NA NA NA NA NA NA 447.059281480139 970.106897377731
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 487.738 1045.232 810683.9 412 NA NA NA NA NA NA NA NA NA 474.312364083482 970.000602432485
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 107.357 1120.436 810683.9 501 NA NA NA NA NA NA NA NA NA 86.5693882565621 969.145339967148
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 144.414 1110.627 810683.9 490 NA NA NA NA NA NA NA NA NA 124.830469525211 966.794299739111
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 177.112 1102.997 810683.9 482 NA NA NA NA NA NA NA NA NA 158.389862570057 965.725074570338
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 216.894 1094.823 810683.9 472 NA NA NA NA NA NA NA NA NA 199.002376299013 965.511700215308
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 507.902 1036.512 810683.9 395 NA NA NA NA NA NA NA NA NA 495.794925526519 965.404424689387
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 123.706 1111.717 810683.9 492 NA NA NA NA NA NA NA NA NA 104.310838305703 963.801959749173
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 188.011 1097.003 810683.9 475 NA NA NA NA NA NA NA NA NA 170.252731468431 961.984943757118
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 289.918 1076.294 810683.9 448 NA NA NA NA NA NA NA NA NA 274.242135428642 961.663705527762
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 465.94 1040.872 810683.9 405 NA NA NA NA NA NA NA NA NA 453.792732863974 961.450331172731
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 446.866 1044.142 810683.9 409 NA NA NA NA NA NA NA NA NA 434.447837293943 960.916110820615
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 349.319 1062.67 810683.9 436 NA NA NA NA NA NA NA NA NA 335.161494370481 959.953768945491
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 165.668 1099.183 810683.9 478 NA NA NA NA NA NA NA NA NA 147.916084256867 959.740786822731
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 202.18 1091.008 810683.9 467 NA NA NA NA NA NA NA NA NA 185.322295292449 958.885132125124
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 395.095 1051.771 810683.9 421 NA NA NA NA NA NA NA NA NA 382.186025137779 958.243832363222
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 235.967 1083.379 810683.9 461 NA NA NA NA NA NA NA NA NA 219.949344576987 958.030458008191
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 329.7 1062.125 810683.9 432 NA NA NA NA NA NA NA NA NA 316.030365387751 955.571750021964
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 493.733 1028.338 810683.9 385 NA NA NA NA NA NA NA NA NA 483.504131221273 954.610388727516
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 302.997 1065.94 810683.9 439 NA NA NA NA NA NA NA NA NA 289.097736549224 954.07577614313
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 146.594 1095.913 810683.9 473 NA NA NA NA NA NA NA NA NA 129.85378821064 952.793568851596
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 362.943 1052.316 810683.9 422 NA NA NA NA NA NA NA NA NA 350.551511959315 952.47272285451
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 77.384 1108.992 810683.9 488 NA NA NA NA NA NA NA NA NA 59.4227967145995 952.045385796044
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 94.823 1105.177 810683.9 484 NA NA NA NA NA NA NA NA NA 77.2713261735257 951.724539798958
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 480.654 1027.793 810683.9 384 NA NA NA NA NA NA NA NA NA 470.785999857562 951.510969327793
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 473.569 1026.703 810683.9 382 NA NA NA NA NA NA NA NA NA 464.052352357593 949.052653573836
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 420.708 1037.057 810683.9 397 NA NA NA NA NA NA NA NA NA 410.187290796674 948.8386908704
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 186.921 1082.834 810683.9 459 NA NA NA NA NA NA NA NA NA 171.9626680507 947.877329575953
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 106.812 1098.093 810683.9 476 NA NA NA NA NA NA NA NA NA 90.416794595703 947.129342636536
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 136.24 1090.463 810683.9 466 NA NA NA NA NA NA NA NA NA 120.76968883104 945.41881770586
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 208.174 1075.204 810683.9 447 NA NA NA NA NA NA NA NA NA 194.299315262264 944.563555240523
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 336.785 1049.046 810683.9 416 NA NA NA NA NA NA NA NA NA 325.542782406494 944.136218182057
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 354.768 1044.687 810683.9 411 NA NA NA NA NA NA NA NA NA 344.031434930511 943.38862347491
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 319.346 1051.226 810683.9 420 NA NA NA NA NA NA NA NA NA 308.014902828518 942.853814774388
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 457.221 1022.343 810683.9 377 NA NA NA NA NA NA NA NA NA 448.8768858206 941.571215250584
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 370.572 1039.237 810683.9 402 NA NA NA NA NA NA NA NA NA 360.597364865633 941.143878192118
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 152.044 1082.289 810683.9 456 NA NA NA NA NA NA NA NA NA 137.869839118279 940.502970662486
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 437.602 1025.068 810683.9 380 NA NA NA NA NA NA NA NA NA 429.104457075968 940.395695136566
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 344.414 1043.597 810683.9 408 NA NA NA NA NA NA NA NA NA 334.092269201707 940.289204075186
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 486.104 1014.169 810683.9 368 NA NA NA NA NA NA NA NA NA 478.8020507652 939.220371138683
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 83.924 1094.278 810683.9 470 NA NA NA NA NA NA NA NA NA 68.7214471460414 938.899721257732
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 66.485 1096.458 810683.9 474 NA NA NA NA NA NA NA NA NA 51.1935675680661 937.617317850063
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 352.589 1038.147 810683.9 398 NA NA NA NA NA NA NA NA NA 343.177349161984 936.548288797425
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 123.161 1081.199 810683.9 454 NA NA NA NA NA NA NA NA NA 109.761494049598 933.769715394787
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 344.959 1036.512 810683.9 396 NA NA NA NA NA NA NA NA NA 336.016168487413 933.448673281566
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 304.087 1044.142 810683.9 410 NA NA NA NA NA NA NA NA NA 294.441508999469 932.91484516172
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 468.12 1010.899 810683.9 365 NA NA NA NA NA NA NA NA NA 461.808587655477 932.486919754848
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 161.853 1071.935 810683.9 444 NA NA NA NA NA NA NA NA NA 149.518941429352 932.273741515953
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 223.978 1058.311 810683.9 428 NA NA NA NA NA NA NA NA NA 213.109402131773 931.0980252858
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 321.526 1038.692 810683.9 400 NA NA NA NA NA NA NA NA NA 312.610688339346 930.990749759879
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 141.689 1074.114 810683.9 446 NA NA NA NA NA NA NA NA NA 129.319175626254 930.455941059357
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 179.292 1066.485 810683.9 441 NA NA NA NA NA NA NA NA NA 167.688120769229 930.349646114112
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 390.736 1023.433 810683.9 379 NA NA NA NA NA NA NA NA NA 383.469213009989 929.601266942425
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 239.237 1053.406 810683.9 423 NA NA NA NA NA NA NA NA NA 229.034032304993 929.280813177609
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 330.245 1034.877 810683.9 394 NA NA NA NA NA NA NA NA NA 321.908554306248 928.959771064388
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 91.553 1082.289 810683.9 457 NA NA NA NA NA NA NA NA NA 78.5535334650591 928.639709531843
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 102.997 1079.019 810683.9 451 NA NA NA NA NA NA NA NA NA 90.4165984795678 927.677563772855
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 508.447 997.275 810683.9 347 NA NA NA NA NA NA NA NA NA 504.024350789187 927.036264010953
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 493.733 998.365 810683.9 348 NA NA NA NA NA NA NA NA NA 489.38232013977 925.219444135033
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 69.755 1082.834 810683.9 460 NA NA NA NA NA NA NA NA NA 57.0719526026981 924.899186486352
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 475.204 998.365 810683.9 349 NA NA NA NA NA NA NA NA NA 471.213140799893 921.585608267057
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 186.376 1055.586 810683.9 425 NA NA NA NA NA NA NA NA NA 176.772024032694 921.051584031076
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 173.842 1057.766 810683.9 427 NA NA NA NA NA NA NA NA NA 164.053892668983 920.73113026626
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 319.346 1028.338 810683.9 386 NA NA NA NA NA NA NA NA NA 312.503608929561 920.410284269174
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 442.507 1003.27 810683.9 358 NA NA NA NA NA NA NA NA NA 438.189144803974 919.982947210708
"Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 348.774 1021.798 810683.9 376 NA NA NA NA NA NA NA NA NA 342.642736577597 919.768592275002
