"idC" "idL" "idD" "id" "date" "year" "DOY" "sp" "tree" "TWood" "phase" "type" "Cells" "X" "Y" "Area.zone" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "feature" "X.ror" "Y.ror" "X.cor" "Y.cor" "cell.distCCcor" "cell.indexM1" "CindexM1.rel" "idSector" "cFile" "layer" "LeftInf" "LeftSup" "LeftEdge" "RightInf" "RightSup" "RightEdge" "PolySide" "pool"
"412" 412 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 487.738 1045.232 810683.9 NA NA NA NA NA NA NA NA NA 273.279597437384 1120.5875923338 474.312364083482 970.000602432485 537.739028589836 36 46.2686567164179 "c15.l25" "15" "25" 23.4631724050962 17.3070967813109 4.64409679778758 43.5679909380153 33.506622081879 33.224137928283 "LeftEdge" "APF"
"411" 411 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 354.768 1044.687 810683.9 NA NA NA NA NA NA NA NA NA 142.998668284412 1093.97561337622 344.031434930511 943.38862347491 564.351007547411 38 43.2835820895522 "c11.l24" "11" "24" 19.0681392159627 24.4652294576808 10.0619249646578 40.437406946773 30.5075148686754 29.8357390688149 "LeftEdge" "APF"
"410" 410 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 304.087 1044.142 810683.9 NA NA NA NA NA NA NA NA NA 93.4087423533711 1083.50183506303 294.441508999469 932.91484516172 574.824785860601 39 41.7910447761194 "c9.l24" "9" "24" 13.5352226444715 36.1498258771249 19.146776204067 11.3903392891916 33.4355892073414 15.6488701062551 "RightInf" "APF"
"409" 409 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 446.866 1044.142 810683.9 NA NA NA NA NA NA NA NA NA 233.415070647845 1111.50310072193 434.447837293943 960.916110820615 546.823520201707 37 44.7761194029851 "c13.l25" "13" "25" 25.7031037405679 42.0005632567014 28.4830823875843 11.2073937281365 32.3769379468536 13.6443211841515 "RightInf" "APF"
"408" 408 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 344.414 1043.597 810683.9 NA NA NA NA NA NA NA NA NA 133.059502555609 1090.8761939765 334.092269201707 940.289204075186 567.450426947135 39 41.7910447761194 "c10.l24" "10" "24" 33.0624663985503 41.0211972866462 31.7644544076009 14.0215490963749 24.9716340785013 5.50134665446169 "RightEdge" "APF"
"407" 407 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 124.251 1042.507 810683.9 NA NA NA NA NA NA NA NA NA -82.6143141592304 1046.62984437957 118.418452486868 896.042854478255 611.696776544066 43 35.8208955223881 "c4.l22" "4" "22" 39.0744431513294 1.82148445991644 19.5001748267703 44.5046370848418 22.6809961520201 29.3726906038707 "LeftSup" "APF"
"406" 406 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 85.559 1041.417 810683.9 NA NA NA NA NA NA NA NA NA -120.341175075763 1037.9728859423 80.6915915703356 887.385896040985 620.353734981336 43 35.8208955223881 "c2.l22" "2" "22" 42.6503147489078 17.6581599725212 25.8652089921366 32.1725331050704 10.7554403315324 13.6545060776476 "RightSup" "APF"
"405" 405 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 465.94 1040.872 810683.9 NA NA NA NA NA NA NA NA NA 252.759966217875 1112.03732107404 453.792732863974 961.450331172731 546.28929984959 37 44.7761194029851 "c14.l25" "14" "25" 13.4760911117168 35.7908928480025 18.1804325948144 25.6465460375595 28.6214178008448 18.3031430690563 "LeftInf" "APF"
"404" 404 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 136.785 1040.327 810683.9 NA NA NA NA NA NA NA NA NA -69.8961827955191 1046.95029814438 131.136583850579 896.36330824307 611.376322779251 42 37.3134328358209 "c4.l23" "4" "23" 14.4744908557098 41.0270016954129 23.8916528804598 10.125532203986 38.1790839223516 20.0269650483507 "RightInf" "APF"
"403" 403 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 180.381 1039.782 810683.9 NA NA NA NA NA NA NA NA NA -27.0399043644474 1054.96576070362 173.992862281651 904.378770802303 603.360860220018 42 37.3134328358209 "c6.l23" "6" "23" 17.001162212476 29.5312730141651 14.225233799085 19.1336426082183 26.9510275056688 12.9926996229711 "RightEdge" "APF"
"402" 402 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 370.572 1039.237 810683.9 NA NA NA NA NA NA NA NA NA 159.564598219535 1091.73086809343 360.597364865633 941.143878192118 566.595752830203 39 41.7910447761194 "c11.l24" "11" "24" 29.1434578653696 36.616779401964 26.7439054041773 28.0471491953804 18.7743705329933 13.2960496844267 "RightEdge" "APF"
"401" 401 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 160.763 1039.237 810683.9 NA NA NA NA NA NA NA NA NA -46.1700527665016 1050.58393789622 154.862713879597 899.996947994911 607.74268302741 42 37.3134328358209 "c5.l23" "5" "23" 15.0163582180348 35.6977809618582 19.2589250253609 10.4752122014601 31.9626333081042 13.6915840851073 "RightInf" "APF"
"400" 400 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 321.526 1038.692 810683.9 NA NA NA NA NA NA NA NA NA 111.577921693248 1081.57773966119 312.610688339346 930.990749759879 576.748881262442 40 40.2985074626866 "c10.l24" "10" "24" 9.66519800259619 36.2112626494904 17.9828725672467 23.3525431674501 39.869770905153 26.2229211457219 "LeftInf" "APF"
"399" 399 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 219.619 1038.692 810683.9 NA NA NA NA NA NA NA NA NA 11.6498867756135 1061.59213267767 212.682653421712 911.005142776352 596.734488245969 41 38.8059701492537 "c7.l23" "7" "23" 33.4932103564826 32.6328666035394 26.756919167415 33.8625983587033 29.1181299837286 24.8363887627115 "RightEdge" "APF"
"398" 398 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 352.589 1038.147 810683.9 NA NA NA NA NA NA NA NA NA 142.144582515886 1087.13527869874 343.177349161984 936.548288797425 571.191342224896 39 41.7910447761194 "c11.l24" "11" "24" 12.7776363956723 30.4331971504521 12.841159664742 37.0204055442836 34.6721303408125 29.8924518612722 "LeftInf" "APF"
"397" 397 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 420.708 1037.057 810683.9 NA NA NA NA NA NA NA NA NA 209.154524150576 1099.42568077171 410.187290796674 948.8386908704 558.900940151922 38 43.2835820895522 "c12.l24" "12" "24" 48.0024015671402 39.2351722749131 39.102938554401 37.0559750912723 2.87273585514237 17.1181462260577 "RightSup" "APF"
"396" 396 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 344.959 1036.512 810683.9 NA NA NA NA NA NA NA NA NA 134.983401841315 1084.03566318288 336.016168487413 933.448673281566 574.290957740755 39 41.7910447761194 "c11.l24" "11" "24" 7.12974456694565 31.9297864031825 12.4637032970792 41.9161942429062 42.350925949464 37.1821097848782 "LeftInf" "APF"
"395" 395 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 507.902 1036.512 810683.9 NA NA NA NA NA NA NA NA NA 294.76215888042 1115.9914145907 495.794925526519 965.404424689387 542.335206332934 37 44.7761194029851 "c15.l25" "15" "25" 28.3296185040146 34.555476612016 24.3898284156747 24.2446264704727 22.2182318683761 11.5817715504144 "RightEdge" "APF"
"394" 394 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 330.245 1034.877 810683.9 NA NA NA NA NA NA NA NA NA 120.875787660149 1079.5467609657 321.908554306248 928.959771064388 578.779859957933 40 40.2985074626866 "c10.l24" "10" "24" 18.0882811213505 41.7598650600454 25.6238956854545 13.8371262897835 37.9430437129271 20.8744330770085 "RightInf" "APF"
"393" 393 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 237.602 1032.698 810683.9 NA NA NA NA NA NA NA NA NA 30.4591891805816 1059.24128856576 231.49195582668 908.654298664451 599.085332357871 41 38.8059701492537 "c7.l23" "7" "23" 48.6143766204007 50.3632225721169 45.5245984383933 20.3159386344552 20.4935431248454 5.99474872708401 "RightEdge" "APF"
"392" 392 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 75.204 1032.153 810683.9 NA NA NA NA NA NA NA NA NA -128.678268096622 1026.85800398334 72.3544985494762 876.271014082028 631.468616940293 44 34.3283582089552 "c2.l22" "2" "22" 28.7596319420201 18.3218795781531 13.6008420940498 22.924950690808 24.4140722646724 13.1099194896011 "RightEdge" "APF"
"391" 391 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 111.172 1032.153 810683.9 NA NA NA NA NA NA NA NA NA -93.4087423533711 1033.91190913199 107.624024292727 883.324919230679 624.414711791643 44 34.3283582089552 "c3.l22" "3" "22" 38.4126640592694 21.176816415208 23.9387761063587 25.6814711257046 16.0016117559463 8.54322132727056 "RightEdge" "APF"
"390" 390 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 295.368 1030.518 810683.9 NA NA NA NA NA NA NA NA NA 87.5309456671446 1068.43246735515 288.563712313243 917.845477453837 589.894153568484 41 38.8059701492537 "c9.l23" "9" "23" 29.4686749028738 11.3916543943735 10.7302966696585 36.8914133533683 17.7501748028196 21.2437923175476 "LeftEdge" "APF"
"389" 389 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 208.719 1030.518 810683.9 NA NA NA NA NA NA NA NA NA 2.56461069920199 1051.43920036156 203.5973773453 900.852210460248 606.887420562073 42 37.3134328358209 "c7.l23" "7" "23" 20.1692269497381 33.4001226869083 19.5899494022539 37.1746798542426 42.5781661253986 34.8855873181202 "LeftEdge" "APF"
"388" 388 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 188.556 1029.428 810683.9 NA NA NA NA NA NA NA NA NA -16.9930708774534 1046.41607779227 184.039695768645 895.829087890954 611.910543131367 43 35.8208955223881 "c6.l23" "6" "23" 22.3164548065515 41.8624101555079 27.3318906227323 6.37810674857221 33.0196639404423 13.7139486719013 "RightInf" "APF"
"387" 387 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 132.425 1028.883 810683.9 NA NA NA NA NA NA NA NA NA -71.9271614910101 1034.87346654257 129.105605155088 884.286476641261 623.45315438106 44 34.3283582089552 "c4.l22" "4" "22" 32.4180845453589 17.4555656337677 17.1174282605453 29.8981074962718 15.4831455767818 13.4915571178875 "RightEdge" "APF"
"386" 386 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 319.346 1028.338 810683.9 NA NA NA NA NA NA NA NA NA 111.470842283463 1070.99727417049 312.503608929561 920.410284269174 587.329346753147 41 38.8059701492537 "c10.l23" "10" "23" 32.7107403884803 10.5853215418696 14.2932485500985 44.7477579516903 23.7432802262895 29.8594405403052 "LeftSup" "APF"
"385" 385 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 493.733 1028.338 810683.9 NA NA NA NA NA NA NA NA NA 282.471364575175 1105.19737862883 483.504131221273 954.610388727516 553.129242294805 38 43.2835820895522 "c15.l25" "15" "25" 11.9731531543541 35.0958575123409 16.8545961507488 28.6791502537892 37.4563416521252 26.5734295272783 "LeftInf" "APF"
"384" 384 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 480.654 1027.793 810683.9 NA NA NA NA NA NA NA NA NA 269.753233211464 1102.09795922911 470.785999857562 951.510969327793 556.228661694529 38 43.2835820895522 "c14.l25" "14" "25" 27.9755145061094 53.5010815327385 37.7058241735607 6.30202646832563 34.7741905773533 14.8667259297917 "RightInf" "APF"
"383" 383 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 143.324 1027.793 810683.9 NA NA NA NA NA NA NA NA NA -61.0260461193541 1035.94210336294 140.006720526744 885.355113461629 622.384517560692 43 35.8208955223881 "c5.l22" "5" "22" 30.3574269495191 8.87516765535196 10.741544815016 36.8295765026621 23.0719340146017 23.7250886824234 "LeftSup" "APF"
"382" 382 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 473.569 1026.703 810683.9 NA NA NA NA NA NA NA NA NA 263.019585711494 1099.63964347515 464.052352357593 949.052653573836 558.686977448486 38 43.2835820895522 "c14.l25" "14" "25" 21.6383152525317 51.6388750808689 34.1559169306448 10.9008138462124 37.3649607055524 18.8155154442121 "RightInf" "APF"
"381" 381 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 56.676 1025.613 810683.9 NA NA NA NA NA NA NA NA NA -145.56386733202 1016.81136661248 55.4688993140786 866.224376711169 641.515254311152 45 32.8358208955224 "c1.l22" "1" "22" 30.2419721212044 28.4571388982817 21.4684878316546 12.5207280936166 27.5221130084052 7.79081019725966 "RightEdge" "APF"
"380" 380 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 437.602 1025.068 810683.9 NA NA NA NA NA NA NA NA NA 228.07169042987 1090.98268503788 429.104457075968 940.395695136566 567.343935885755 39 41.7910447761194 "c13.l24" "13" "24" 32.4125685906007 21.8081777868515 19.1158988828448 31.582536553071 19.0419666185416 16.8625695966726 "RightEdge" "APF"
"379" 379 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 390.736 1023.433 810683.9 NA NA NA NA NA NA NA NA NA 182.43644636389 1080.18825684374 383.469213009989 929.601266942425 578.138364079896 40 40.2985074626866 "c12.l24" "12" "24" 15.6739481190619 29.195572557122 12.5000882817013 34.9147172979915 34.8783539922533 28.6373970568432 "LeftEdge" "APF"
"378" 378 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 86.104 1023.433 810683.9 NA NA NA NA NA NA NA NA NA -116.279806033186 1020.44500636432 84.7529606129123 869.85801646301 637.881614559312 45 32.8358208955224 "c3.l22" "3" "22" 15.006944271353 24.4420877732546 4.73094707252169 28.3591441954467 41.5883952216785 29.7003316474555 "LeftEdge" "APF"
"377" 377 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 457.221 1022.343 810683.9 NA NA NA NA NA NA NA NA NA 247.844119174502 1092.1582051519 448.8768858206 941.571215250584 566.168415771737 39 41.7910447761194 "c14.l24" "14" "24" 27.7904840817914 13.3835120523986 8.94619470318354 45.5062450374792 26.2571639722078 31.3647615001642 "LeftEdge" "APF"
"376" 376 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 348.774 1021.798 810683.9 NA NA NA NA NA NA NA NA NA 141.609969931499 1070.35558217632 342.642736577597 919.768592275002 587.971038747319 41 38.8059701492537 "c11.l23" "11" "23" 32.3297935303721 9.70807891973609 13.3515828121833 58.8364763324398 31.9687223433818 42.797255962946 "LeftSup" "APF"
"375" 375 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 331.88 1018.529 810683.9 NA NA NA NA NA NA NA NA NA 125.685143642143 1063.83687796046 326.717910288241 913.249888059144 594.489742963177 41 38.8059701492537 "c10.l23" "10" "23" 30.4692013107621 26.4138822800414 20.6472485448072 30.3882919716802 15.7586973608812 13.9436726263347 "RightEdge" "APF"
"374" 374 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 165.668 1017.984 810683.9 NA NA NA NA NA NA NA NA NA -37.1922483321458 1030.70560643862 163.840518313953 880.118616537304 627.621014485017 44 34.3283582089552 "c6.l22" "6" "22" 27.2382242138729 12.3484043203457 8.10653344599556 35.5208647533662 24.8109347616564 23.6733452961571 "LeftEdge" "APF"
"373" 373 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 214.714 1017.984 810683.9 NA NA NA NA NA NA NA NA NA 10.9013114877911 1040.32431840261 211.934078133889 889.737328501292 618.002302521029 43 35.8208955223881 "c7.l22" "7" "22" 47.3974971340503 25.3317255748585 32.6478122821447 47.8408263380561 27.1618159696732 33.6948280633273 "LeftSup" "APF"
"372" 372 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 130.79 1016.894 810683.9 NA NA NA NA NA NA NA NA NA -71.1791745515931 1022.79663494077 129.853592094505 872.209645039452 635.52998598287 44 34.3283582089552 "c4.l22" "4" "22" 24.196158361424 27.6662547874472 17.0478658010332 18.1138118533314 24.6390319086863 9.09977118874839 "RightEdge" "APF"
"371" 371 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 308.992 1015.804 810683.9 NA NA NA NA NA NA NA NA NA 103.776029605181 1056.67608951816 304.808796251279 906.089099616843 601.650531405478 42 37.3134328358209 "c9.l23" "9" "23" 24.9031240205189 31.0113452519549 20.1739319814327 19.004666719099 20.5961494806126 2.44244445732371 "RightEdge" "APF"
"370" 370 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 369.482 1014.714 810683.9 NA NA NA NA NA NA NA NA NA 163.305121265025 1067.47032159616 364.337887911124 916.883331694849 590.856299327472 41 38.8059701492537 "c11.l23" "11" "23" 36.5063218560121 30.3529418787363 27.1208388264592 43.9496170994172 10.1330976779258 24.6346158095231 "RightSup" "APF"
"369" 369 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 121.526 1014.714 810683.9 NA NA NA NA NA NA NA NA NA -79.8357407565926 1018.84214919184 121.197025889506 868.255159290525 639.484471731796 45 32.8358208955224 "c4.l22" "4" "22" 15.0186049398974 28.6350673831353 11.7454097779182 19.8521705598364 32.6300242751385 18.5640345595046 "LeftEdge" "APF"
"368" 368 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 486.104 1014.169 810683.9 NA NA NA NA NA NA NA NA NA 277.769284119102 1089.80736104 478.8020507652 939.220371138683 568.519259883638 39 41.7910447761194 "c15.l24" "15" "24" 32.3316498185567 8.41050688210163 12.7143961054686 48.5166901145918 33.0432078573382 36.4137518660779 "LeftSup" "APF"
"367" 367 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 186.376 1013.624 810683.9 NA NA NA NA NA NA NA NA NA -16.0313173507357 1030.49144761905 185.001449295363 879.904457717734 627.835173304587 44 34.3283582089552 "c6.l22" "6" "22" 37.5440607935617 26.1431133786823 25.7880466441279 28.7556730157682 10.2110180102513 9.3459578921457 "RightEdge" "APF"
"366" 366 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 100.817 1013.624 810683.9 NA NA NA NA NA NA NA NA NA -99.9288193821752 1013.71194721276 101.103947263923 863.124957311446 644.614673710875 45 32.8358208955224 "c3.l22" "3" "22" 21.1953859252751 32.9549614852767 19.4603900313488 10.731689969385 36.8499047151572 18.7545777137235 "RightInf" "APF"
"365" 365 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 468.12 1010.899 810683.9 NA NA NA NA NA NA NA NA NA 260.775821009378 1083.07390965616 461.808587655477 932.486919754848 575.252711267473 39 41.7910447761194 "c14.l24" "14" "24" 24.2101673182156 28.307018453389 17.263529393986 30.470329294714 19.0430649867316 15.7847841617656 "RightEdge" "APF"
"364" 364 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 71.39 1010.354 810683.9 NA NA NA NA NA NA NA NA NA -128.14306716383 1004.73433889454 72.8896994822684 854.147348993225 653.592282029096 46 31.3432835820896 "c2.l21" "2" "21" 43.1774791770505 18.4171403480616 26.9615980278125 38.6111740253318 8.61462285829961 20.2213463906883 "RightSup" "APF"
"363" 363 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 196.73 1008.719 810683.9 NA NA NA NA NA NA NA NA NA -4.91643539177919 1027.712285868 196.116331254319 877.12529596669 630.614335055631 44 34.3283582089552 "c7.l22" "7" "22" 28.4893682969383 15.9989651113423 12.4729954108989 51.0409360494893 44.8136348117966 43.9181795092253 "LeftEdge" "APF"
"362" 362 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 47.956 1007.629 810683.9 NA NA NA NA NA NA NA NA NA -150.587578249719 997.466471042453 50.4451883963789 846.879481141139 660.860149881182 46 31.3432835820896 "c1.l21" "1" "21" 40.233363586719 21.7895675022071 25.9613972990127 32.1295909598495 7.9601120076446 13.1537783196187 "RightSup" "APF"
"361" 361 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 239.237 1007.629 810683.9 NA NA NA NA NA NA NA NA NA 36.9788739771154 1034.97976148782 238.011640623214 884.392771586506 623.346859435815 44 34.3283582089552 "c7.l22" "7" "22" 63.0759096699953 51.7117407187439 54.2964766228347 33.5037892983622 5.52955023198225 14.0935053849817 "RightSup" "APF"
"360" 360 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 419.074 1007.084 810683.9 NA NA NA NA NA NA NA NA NA 213.430444244994 1069.71428241441 414.463210891092 919.1272925131 588.612338509221 41 38.8059701492537 "c13.l24" "13" "24" 7.24149666243721 32.8174992965964 12.9246178506207 32.2571991249571 44.6300246485418 33.4739106954515 "LeftInf" "APF"
"359" 359 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Axial Parenchyma" "06_Mature Axial Parenchyma" 132.425 1003.27 810683.9 NA NA NA NA NA NA NA NA NA -66.9040389217158 1009.7578536961 134.128727724383 859.17086379479 648.568767227532 46 31.3432835820896 "c4.l22" "4" "22" 23.7494935882895 41.2393081944825 27.3413853835604 4.43785087910895 35.6735043508415 16.1665245370598 "RightInf" "APF"
"358" 358 "Lz.Fa.73.06_19_18.170.M" "Lz.Fa.73.06_19_18" "Fa.73" "06_19_18" 2018 170 "Fa" 73 "RP" "M" "Fibers" "05_Mature Fibers" 442.507 1003.27 810683.9 NA NA NA NA NA NA NA NA NA 237.156378157876 1070.56993711202 438.189144803974 919.982947210708 587.756683811613 41 38.8059701492537 "c13.l24" "13" "24" 25.8837792790433 42.132349956349 28.7208017104804 10.1332240337955 33.8819038364002 15.1542904135379 "RightInf" "APF"
